Time,HMDP.x,HMDP.y,HMDP.z,HMDR_Q.x,HMDR_Q.y,HMDR_Q.z,HMDR_Q.w,LeftHandP.x,LeftHandP.y,LeftHandP.z,LeftHandR_Q.x,LeftHandR_Q.y,LeftHandR_Q.z,LeftHandR_Q.w,RightHandP.x,RightHandP.y,RightHandP.z,RightHandR_Q.x,RightHandR_Q.y,RightHandR_Q.z,RightHandR_Q.w,TriggerPull
38.107,0.2156539,1.197546,0.1548822,-0.07331914,-0.05538229,0.003031699,-0.9957651,0.1410528,1.124659,0.417537,0.5946887,0.04224217,0.3318768,-0.7310395,0.4635788,1.124344,0.4531983,0.5346185,-0.05012564,0.456593,-0.7093612,0
38.11815,0.2161388,1.197636,0.1544658,-0.07324759,-0.05667791,0.004075428,-0.9956937,0.1280835,1.127317,0.411868,0.5934092,0.05013935,0.3068367,-0.7424303,0.4651512,1.125465,0.4575295,0.5391827,-0.05902363,0.4191781,-0.7280714,0
38.12916,0.2165226,1.197673,0.1540649,-0.07323626,-0.05803931,0.005207486,-0.9956108,0.1138784,1.129708,0.4056447,0.5914973,0.06099395,0.2824666,-0.7527438,0.4668515,1.126323,0.4613286,0.5432528,-0.06838584,0.3835925,-0.7436777,0
38.14047,0.2168994,1.197683,0.1537261,-0.0733714,-0.05938521,0.006343793,-0.9955148,0.09905148,1.131446,0.3997793,0.5871146,0.0731397,0.259992,-0.7631194,0.4686601,1.12692,0.4652503,0.5477338,-0.07892881,0.3438158,-0.7586492,0
38.15142,0.2172147,1.197657,0.1534464,-0.07333063,-0.06053779,0.007118094,-0.9954433,0.08358735,1.132624,0.3938083,0.5830526,0.08469019,0.2380542,-0.7721447,0.4709469,1.127157,0.4691525,0.5542603,-0.08961929,0.2999308,-0.7712362,0
38.16262,0.2174536,1.19759,0.1532918,-0.07333215,-0.06158023,0.007540268,-0.9953761,0.06788105,1.133697,0.3872023,0.5813962,0.09670293,0.2151663,-0.7786723,0.4732435,1.127013,0.4732645,0.557469,-0.09815932,0.2619698,-0.7816426,0
38.17365,0.2176869,1.197604,0.1531276,-0.07328563,-0.06245573,0.007625536,-0.9953243,0.05133647,1.134413,0.3802371,0.5821241,0.11024,0.1915732,-0.7824822,0.4747164,1.126981,0.478653,0.557043,-0.105599,0.221798,-0.7933207,0
38.18482,0.2177793,1.197629,0.1530787,-0.07315783,-0.06314683,0.007456285,-0.9952914,0.03509969,1.1349,0.3730441,0.5824284,0.1251359,0.1700552,-0.7849837,0.4760879,1.126361,0.4840942,0.5547919,-0.111678,0.1792677,-0.8047341,0
38.19583,0.2178946,1.197599,0.1530261,-0.07302838,-0.06367257,0.00730431,-0.9952685,0.01731235,1.134082,0.3651614,0.5842864,0.1501296,0.1620769,-0.7808981,0.4759783,1.125591,0.4913484,0.5483239,-0.1144402,0.1239525,-0.8190727,0
38.20688,0.217857,1.197593,0.1531295,-0.0730142,-0.06397741,0.006975401,-0.9952523,0.0003142357,1.132469,0.358647,0.5797943,0.1724309,0.1572537,-0.7806263,0.4760406,1.124078,0.497753,0.5438285,-0.1183734,0.07409569,-0.827495,0
38.21804,0.2178795,1.197489,0.153154,-0.07302896,-0.06437943,0.006708237,-0.9952272,-0.0159933,1.130357,0.3525824,0.5709731,0.1996352,0.1656527,-0.7789062,0.4756404,1.122244,0.5043121,0.5370823,-0.1176012,0.02110043,-0.8350255,0
38.22918,0.2177675,1.197442,0.1532687,-0.07302634,-0.06478252,0.006491393,-0.9952026,-0.032489,1.127382,0.3467673,0.5617028,0.223079,0.1694058,-0.7784777,0.475329,1.119599,0.5117977,0.5279405,-0.1177954,-0.0266622,-0.84065,0
38.2402,0.2176265,1.197294,0.1534073,-0.07294214,-0.0651304,0.006287986,-0.9951874,-0.04904866,1.12408,0.340408,0.5536638,0.2441296,0.1672652,-0.7783828,0.4757336,1.116439,0.5191978,0.5135052,-0.1159339,-0.07225133,-0.8471432,0
38.25137,0.2174141,1.19712,0.1534818,-0.07297637,-0.06533577,0.006206454,-0.995172,-0.06546605,1.121143,0.3337606,0.5463707,0.2637766,0.1608749,-0.778473,0.4764003,1.11252,0.5281465,0.4942704,-0.114884,-0.1171394,-0.8536844,0
38.26259,0.217065,1.196992,0.1536106,-0.07329375,-0.06535157,0.006124962,-0.9951481,-0.0822444,1.117351,0.3269226,0.5384837,0.282894,0.1497011,-0.7794845,0.4772779,1.107318,0.5374097,0.4728337,-0.1149426,-0.1624581,-0.8583844,0
38.27366,0.2167102,1.196943,0.1537455,-0.07349326,-0.06511239,0.006016191,-0.9951498,-0.09913486,1.113067,0.3201255,0.529164,0.3020635,0.1383623,-0.7807683,0.4784858,1.102241,0.5461183,0.4503646,-0.1151669,-0.2084874,-0.860489,0
38.28467,0.2160994,1.197051,0.1540434,-0.07318693,-0.06436858,0.005809318,-0.995222,-0.1158572,1.108282,0.3133731,0.5175419,0.3205475,0.1306667,-0.7825127,0.4797581,1.096348,0.5549909,0.4299617,-0.1137614,-0.251655,-0.8595704,0
38.29578,0.2154583,1.197348,0.1542823,-0.07221722,-0.06336287,0.005688495,-0.9953579,-0.131979,1.103443,0.3065082,0.5058728,0.3387411,0.1226672,-0.7837729,0.4815993,1.091161,0.5622569,0.412688,-0.1108586,-0.2869053,-0.8573706,0
38.30689,0.2145798,1.197955,0.1546143,-0.06954265,-0.0617936,0.005435295,-0.9956484,-0.1479169,1.097931,0.2988667,0.4946244,0.3578992,0.1114977,-0.7841066,0.4836854,1.086444,0.568783,0.4003595,-0.1084745,-0.3121828,-0.8546857,0
38.31818,0.2136062,1.198979,0.1549946,-0.06553955,-0.0598299,0.005258401,-0.9960408,-0.1650053,1.09238,0.29022,0.4857058,0.37765,0.09489535,-0.7826017,0.4865149,1.082916,0.5737612,0.393068,-0.1083266,-0.3312255,-0.8509129,0
38.32916,0.2123587,1.200336,0.1554253,-0.06041745,-0.05736237,0.005044454,-0.9965109,-0.1814192,1.086048,0.2809459,0.4782649,0.3971015,0.07503388,-0.779707,0.4892893,1.079111,0.5788088,0.3856708,-0.1087371,-0.3530401,-0.8454567,0
38.34074,0.2109369,1.201965,0.1559244,-0.05397477,-0.05387419,0.005042745,-0.9970751,-0.196562,1.079528,0.2713262,0.4702619,0.4169099,0.05689814,-0.7757595,0.4917276,1.074818,0.5840511,0.3754491,-0.1081032,-0.3784784,-0.8391101,0
38.35135,0.2094114,1.203575,0.1562861,-0.04804946,-0.05007165,0.005134019,-0.9975759,-0.212054,1.073281,0.2614876,0.4613696,0.4373255,0.04170963,-0.770808,0.4945339,1.069901,0.5894477,0.3635373,-0.1057233,-0.4044826,-0.8325006,0
38.36243,0.2076101,1.205199,0.1565344,-0.0418844,-0.04550573,0.005612473,-0.9980698,-0.2260939,1.066715,0.2509617,0.4531122,0.4585776,0.02845482,-0.7639282,0.4966669,1.064858,0.5945415,0.3516793,-0.1006868,-0.4280515,-0.8264114,0
38.37368,0.2056295,1.206768,0.156684,-0.03572016,-0.04023862,0.006148722,-0.9985325,-0.2401004,1.060045,0.2392821,0.4481048,0.4815978,0.01701941,-0.7529781,0.4989473,1.059683,0.5993205,0.3391385,-0.09428173,-0.4483229,-0.8216463,0
38.38461,0.20342,1.20831,0.1565422,-0.02983554,-0.03431645,0.006784182,-0.9989426,-0.2518277,1.053913,0.2260816,0.4452052,0.5064963,0.00912986,-0.7383567,0.501498,1.054384,0.6040606,0.3263256,-0.08912309,-0.4696864,-0.815453,0
38.396,0.2012279,1.209766,0.1563985,-0.0243738,-0.02829603,0.00718848,-0.9992765,-0.2637439,1.047874,0.2124188,0.4464383,0.530952,0.002011698,-0.720263,0.5033401,1.049272,0.608319,0.3150269,-0.08445445,-0.4875655,-0.8098798,0
38.40691,0.1989527,1.211055,0.1559478,-0.01944899,-0.02189203,0.007370065,-0.9995441,-0.2735177,1.041771,0.1982733,0.4485366,0.5571418,-0.004818629,-0.6988453,0.5050819,1.044747,0.6119231,0.3074982,-0.08142901,-0.4992459,-0.8059576,0
38.41797,0.1965659,1.212249,0.1554563,-0.01501896,-0.01542096,0.007548162,-0.9997399,-0.2820873,1.035446,0.1831642,0.4498598,0.5860018,-0.0103809,-0.6738846,0.5069401,1.040981,0.6146139,0.3022903,-0.08030938,-0.5057133,-0.8040056,0
38.42906,0.1942137,1.213241,0.1549332,-0.01072641,-0.009072286,0.007607903,-0.9998724,-0.2908375,1.028624,0.1689069,0.4478912,0.6123501,-0.01645498,-0.651268,0.508857,1.036714,0.6178795,0.294783,-0.07897327,-0.5152416,-0.8008697,0
38.44044,0.1917344,1.214225,0.1542948,-0.006331853,-0.002539181,0.007705448,-0.9999471,-0.2965958,1.022637,0.1537106,0.4481271,0.6403822,-0.0181395,-0.6235093,0.5102969,1.032618,0.6201866,0.2869833,-0.0775656,-0.5214583,-0.799816,0
38.45137,0.1892523,1.215283,0.1537017,-0.001695226,0.003762836,0.007678328,-0.9999621,-0.3029362,1.015724,0.1391313,0.4471961,0.6655395,-0.0234883,-0.5970939,0.5117469,1.027961,0.6235364,0.2772178,-0.07444742,-0.5325683,-0.7962279,0
38.46238,0.1868185,1.21638,0.1530539,0.003105784,0.01001448,0.007728895,-0.9999152,-0.3078518,1.009235,0.1247976,0.4460961,0.6903232,-0.02833018,-0.5689021,0.5126393,1.023206,0.6259274,0.2678174,-0.06975153,-0.542631,-0.79307,0
38.47353,0.1843566,1.217473,0.1523608,0.007899961,0.01600701,0.007479441,-0.9998128,-0.3114893,1.003215,0.1104885,0.4468285,0.7124012,-0.03513598,-0.5399948,0.5130088,1.018489,0.6283563,0.2596641,-0.06383641,-0.5534173,-0.788815,0
38.48471,0.1818312,1.218424,0.151534,0.01237296,0.02171113,0.006995358,-0.9996632,-0.3142034,0.9972404,0.09672356,0.4487029,0.7313192,-0.04450408,-0.51172,0.5135185,1.013936,0.6304331,0.2526826,-0.05836134,-0.5631895,-0.7845784,0
38.49567,0.1793299,1.219296,0.1506073,0.01611306,0.02734117,0.006438931,-0.9994755,-0.3162766,0.9920951,0.08448935,0.4487309,0.7484623,-0.05121354,-0.485615,0.5119483,1.010721,0.6313363,0.2497005,-0.05214267,-0.5682554,-0.7823149,0
38.50692,0.1768594,1.220063,0.1496997,0.01974113,0.03301865,0.005866271,-0.9992425,-0.3188322,0.9863426,0.07248628,0.4472957,0.7649893,-0.05678163,-0.4598847,0.5119845,1.006947,0.6326404,0.2450153,-0.04742615,-0.5732188,-0.7804732,0
38.51813,0.1743857,1.220766,0.1487514,0.02304912,0.0385116,0.005129984,-0.9989792,-0.3201405,0.9820218,0.06176043,0.4478186,0.7786445,-0.06245809,-0.435052,0.5115042,1.003716,0.6335601,0.2418278,-0.04322653,-0.5748179,-0.7805352,0
38.52913,0.1720294,1.221389,0.1477299,0.02628221,0.04375638,0.004256098,-0.9986874,-0.3213383,0.9775874,0.0512383,0.4476466,0.792426,-0.06862943,-0.4086116,0.5109082,1.000492,0.634793,0.2370003,-0.039836,-0.577419,-0.7802764,0
38.54012,0.1696826,1.221952,0.1466653,0.02926294,0.04887404,0.003200114,-0.9983711,-0.3215227,0.9743627,0.04205227,0.4466832,0.8051625,-0.07305591,-0.3832108,0.5103586,0.9979293,0.6355189,0.23382,-0.03869367,-0.5771564,-0.7814869,0
38.55122,0.1674139,1.222421,0.1456006,0.03155983,0.0534298,0.00199585,-0.9980708,-0.3220212,0.9719058,0.03363419,0.4456573,0.8158566,-0.07497028,-0.360759,0.5100703,0.9947534,0.6369722,0.2296241,-0.03656981,-0.579826,-0.7808567,0
38.56257,0.165246,1.222744,0.1444862,0.03364078,0.05788857,0.0004602887,-0.997756,-0.3210609,0.9703087,0.02614105,0.4477243,0.8236348,-0.07542586,-0.3398228,0.5094914,0.9922403,0.6376603,0.226863,-0.0354257,-0.5815023,-0.7804699,0
38.57352,0.1630819,1.223077,0.1434087,0.03527392,0.06200147,-0.00120855,-0.9974519,-0.3203694,0.9685159,0.01914859,0.4486714,0.8314868,-0.0741905,-0.3190916,0.5093811,0.9891287,0.63834,0.2243097,-0.03364276,-0.5827862,-0.7803291,0
38.58461,0.1610332,1.223376,0.1422987,0.03659597,0.06606983,-0.002965973,-0.9971393,-0.3183494,0.9693804,0.01341057,0.4497745,0.8371168,-0.06623292,-0.3042228,0.5085618,0.9869566,0.638732,0.2223339,-0.03174863,-0.5840543,-0.7800258,0
38.5958,0.1590507,1.223639,0.1412441,0.03790304,0.0698984,-0.004698424,-0.9968228,-0.317361,0.9698037,0.00832057,0.450215,0.8425946,-0.05861396,-0.2896639,0.5076872,0.9846668,0.6392605,0.2204182,-0.02982256,-0.5870287,-0.7784111,0
38.60682,0.1571165,1.223939,0.1401781,0.03929782,0.07356731,-0.006438839,-0.9964949,-0.3154029,0.9736245,0.005594254,0.4551183,0.8425054,-0.04485843,-0.2846751,0.5066,0.9822931,0.6397116,0.2182118,-0.02768177,-0.590019,-0.7768493,0
38.61813,0.1552142,1.224285,0.1392117,0.04109288,0.07718941,-0.008076929,-0.9961366,-0.313069,0.9763067,0.003099322,0.4615452,0.841436,-0.0347444,-0.2788446,0.5052805,0.9803239,0.6399256,0.2162271,-0.0250909,-0.5915984,-0.776291,0
38.62924,0.1534134,1.224641,0.1382068,0.04303423,0.08066519,-0.009568619,-0.9957659,-0.3114161,0.9783669,0.0003707409,0.466972,0.8413067,-0.02745028,-0.2709,0.5039577,0.9782001,0.6403238,0.213632,-0.02228729,-0.5926463,-0.7762957,0
38.64007,0.1516237,1.225005,0.1372758,0.04511092,0.08393146,-0.01119687,-0.995387,-0.3089158,0.981926,-0.001220345,0.4726855,0.8390314,-0.01920896,-0.2687484,0.502277,0.97682,0.6403664,0.2107807,-0.01907722,-0.5919803,-0.7776677,0
38.6512,0.1499804,1.225371,0.1364285,0.04697112,0.08707645,-0.01285673,-0.9950106,-0.3067358,0.9851632,-0.001437783,0.4779767,0.8362632,-0.01212699,-0.268431,0.5004416,0.9758006,0.64039,0.2090939,-0.01630401,-0.5914057,-0.7786227,0
38.66227,0.148424,1.225691,0.1356733,0.04860308,0.09000468,-0.01433543,-0.9946515,-0.3048056,0.988247,-0.001496196,0.4828264,0.8333155,-0.005638813,-0.2691321,0.4982784,0.9754767,0.6400889,0.2089666,-0.01459103,-0.5927553,-0.7776639,0
38.67338,0.1468532,1.225959,0.1348948,0.05010527,0.09281313,-0.01571561,-0.9942979,-0.3026338,0.9912135,-0.0008358955,0.4861868,0.8308792,0.0006569213,-0.2706696,0.4958165,0.9754255,0.639593,0.2101633,-0.01389496,-0.5956613,-0.7751297,0
38.68447,0.1454209,1.22613,0.1341012,0.05125627,0.09559431,-0.01677642,-0.9939583,-0.3003513,0.9938755,-0.0002666712,0.4890609,0.8291984,0.007220482,-0.2705498,0.4934413,0.9753343,0.6392908,0.2114841,-0.01313657,-0.5972714,-0.773543,0
38.69562,0.1439832,1.226266,0.1334038,0.05234012,0.0982047,-0.01780788,-0.9936293,-0.2980651,0.9968343,0.001396656,0.4912241,0.8266972,0.01374448,-0.2740105,0.4903703,0.9768918,0.6384854,0.215631,-0.01294812,-0.5959496,-0.7734209,0
38.7067,0.1426518,1.226362,0.1327246,0.05312929,0.1008181,-0.01892665,-0.993305,-0.2955838,0.9998999,0.003480434,0.4936197,0.8238274,0.02074751,-0.2778807,0.4871247,0.9788922,0.6378235,0.2211782,-0.01266808,-0.5916639,-0.7751474,0
38.71774,0.1412861,1.226466,0.132082,0.05391881,0.1033976,-0.02002403,-0.9929757,-0.2931489,1.003056,0.005917549,0.4970655,0.8198558,0.02820257,-0.2827844,0.4836192,0.9816409,0.6367941,0.2282339,-0.0132202,-0.5873423,-0.7763786,0
38.72936,0.1400266,1.226477,0.1315011,0.05443903,0.1059635,-0.02099191,-0.9926568,-0.290473,1.0061,0.008142829,0.5013806,0.8157537,0.03542997,-0.2861964,0.4801815,0.9839853,0.635899,0.2339721,-0.01373766,-0.5844672,-0.776831,0
38.73994,0.1388195,1.226475,0.1310472,0.05473214,0.1082249,-0.02197513,-0.9923754,-0.2878283,1.009195,0.01121807,0.5067469,0.8101338,0.04208713,-0.2917525,0.4763805,0.9873887,0.6345966,0.2415773,-0.01513807,-0.5803574,-0.7775582,0
38.75114,0.1376748,1.226419,0.1305518,0.0547686,0.1105864,-0.02281217,-0.9920941,-0.2850246,1.012183,0.01428938,0.5112376,0.8051834,0.04866761,-0.2965597,0.4723905,0.9908671,0.6332908,0.2486111,-0.01639792,-0.5762683,-0.7783563,0
38.76229,0.1365896,1.22631,0.1300591,0.05471729,0.1127114,-0.02353394,-0.9918409,-0.2824229,1.015123,0.01800251,0.5157809,0.7992822,0.05468677,-0.303525,0.4685615,0.9940063,0.6321477,0.25514,-0.01737158,-0.5729272,-0.7786889,0
38.77338,0.1356068,1.226152,0.1296756,0.0544821,0.1145272,-0.02413778,-0.9916313,-0.2795492,1.018056,0.02216816,0.5193148,0.7937617,0.06076159,-0.3107456,0.4642439,0.9979177,0.6307399,0.2622837,-0.01846248,-0.5699561,-0.7784706,0
38.78442,0.1347461,1.226019,0.1294214,0.05384028,0.1163249,-0.0245961,-0.9914458,-0.2769476,1.020779,0.02673078,0.5228114,0.7877108,0.06649091,-0.318997,0.459926,1.001283,0.6294698,0.2687948,-0.01874398,-0.5666305,-0.7786706,0
38.79573,0.1338156,1.225775,0.1290703,0.05329756,0.1179735,-0.02497735,-0.9912708,-0.2742816,1.023315,0.03094721,0.5267469,0.7815377,0.07167477,-0.3264954,0.4548893,1.005067,0.6279957,0.2763174,-0.01746005,-0.5621381,-0.7793233,0
38.80666,0.1330712,1.225455,0.1288644,0.0524265,0.1193739,-0.02539122,-0.9911391,-0.2711036,1.025827,0.03564572,0.5298256,0.7759219,0.07740859,-0.3335233,0.4503231,1.00877,0.6264163,0.2832505,-0.01648252,-0.5580014,-0.7798281,0
38.81773,0.1323553,1.225119,0.1287245,0.05155025,0.1206904,-0.02586492,-0.9910133,-0.2683005,1.02805,0.04019856,0.5325862,0.7701163,0.08255433,-0.3412592,0.4452419,1.012341,0.6248184,0.2900774,-0.01415792,-0.5538879,-0.7802967,0
38.82945,0.1317552,1.224685,0.1286558,0.04998473,0.1216768,-0.02639887,-0.9909589,-0.2652173,1.030331,0.04499888,0.5355244,0.7642852,0.08780319,-0.3483853,0.4402081,1.015801,0.6231224,0.2967155,-0.01193473,-0.5498703,-0.7806793,0
38.84002,0.1311537,1.224266,0.1285983,0.04856921,0.1226142,-0.02698674,-0.9908978,-0.2621787,1.032205,0.0498172,0.5376256,0.7586538,0.09252277,-0.3561499,0.4348435,1.019347,0.6211164,0.3038233,-0.008954622,-0.5454645,-0.781076,0
38.85102,0.1305952,1.223809,0.1286386,0.04680899,0.1234043,-0.02750749,-0.9908702,-0.2587709,1.034146,0.05462337,0.5404177,0.7527024,0.09717366,-0.3632424,0.4295644,1.023237,0.6190391,0.3112426,-0.006516846,-0.5401279,-0.7818872,0
38.86234,0.1299997,1.223371,0.1287348,0.04495575,0.1240575,-0.02801574,-0.9908602,-0.2555037,1.035636,0.05955386,0.5431697,0.7464153,0.10084,-0.3710285,0.424334,1.026937,0.6170064,0.3188397,-0.004371218,-0.5344021,-0.782775,0
38.87333,0.129495,1.222795,0.1288705,0.04263552,0.1246298,-0.02860168,-0.9908742,-0.252033,1.0369,0.06482279,0.5456356,0.7399857,0.1037109,-0.3794034,0.4189303,1.030823,0.61455,0.3267304,-0.00249431,-0.5281665,-0.783761,0
38.88448,0.129011,1.222203,0.1289939,0.04004444,0.1252109,-0.02936176,-0.9908867,-0.2486032,1.038429,0.07005262,0.5475686,0.7338406,0.1074993,-0.3874151,0.413619,1.034729,0.6124029,0.3342027,-0.0004633827,-0.5233645,-0.7838354,0
38.89582,0.1285096,1.221569,0.1292297,0.03746947,0.1258603,-0.03021061,-0.9908797,-0.2451836,1.039303,0.07518339,0.5490837,0.7275705,0.1099313,-0.3963125,0.4082155,1.038351,0.6099873,0.3422103,0.001657266,-0.5201419,-0.7825227,0
38.90654,0.1279939,1.220836,0.1294712,0.03496264,0.1265258,-0.03128247,-0.9908534,-0.2417355,1.04082,0.08039999,0.5511563,0.7209744,0.1133514,-0.4044428,0.4028063,1.041986,0.6073875,0.3505209,0.003630613,-0.517921,-0.7803076,0
38.91772,0.1274818,1.22009,0.1297605,0.03231618,0.127458,-0.03259486,-0.9907814,-0.2382492,1.04149,0.08537519,0.5537559,0.7132683,0.114569,-0.4140975,0.3974051,1.045383,0.604721,0.3587949,0.005579595,-0.5149121,-0.7785248,0
38.92896,0.1269245,1.219397,0.1300609,0.02995489,0.1284595,-0.03406266,-0.9906769,-0.2346307,1.042375,0.09049785,0.5561706,0.7058429,0.1168935,-0.4228427,0.3921304,1.048925,0.6020222,0.3671078,0.007676317,-0.5105664,-0.7774927,0
38.94024,0.1263706,1.218643,0.1304295,0.02764026,0.1297259,-0.03581212,-0.9905174,-0.231052,1.043189,0.0954653,0.5584728,0.6982126,0.1191282,-0.4317589,0.3867912,1.052262,0.5991083,0.3750723,0.01093615,-0.5045698,-0.7775671,0
38.95116,0.1257238,1.217892,0.13079,0.02553831,0.1311303,-0.03766917,-0.9903201,-0.2272299,1.043685,0.1004496,0.5611116,0.6904635,0.1213873,-0.4400898,0.38147,1.055761,0.5961555,0.3825825,0.01496478,-0.4967918,-0.7788484,0
38.96214,0.124905,1.217267,0.1313496,0.0236805,0.1330223,-0.03965421,-0.9900364,-0.2234544,1.044175,0.1053008,0.5632823,0.6830444,0.123971,-0.4481012,0.3762709,1.05884,0.5930325,0.3896239,0.01910766,-0.4891096,-0.7801282,0
38.9732,0.1241892,1.216571,0.1317046,0.0218292,0.1350112,-0.04147936,-0.9897348,-0.2198039,1.044312,0.1101533,0.5646945,0.676059,0.1266203,-0.456105,0.3711119,1.061845,0.5897524,0.3962483,0.02280592,-0.482388,-0.7808772,0
38.98444,0.1232985,1.215986,0.1321354,0.020294,0.1376357,-0.04332229,-0.989327,-0.215993,1.044547,0.1151209,0.5662797,0.6689008,0.1290105,-0.4639562,0.3659554,1.064649,0.5864764,0.4030218,0.0262568,-0.4758682,-0.7813026,0
38.99549,0.122502,1.215418,0.1325301,0.01887434,0.1400911,-0.04487539,-0.9889411,-0.2122449,1.044542,0.119781,0.5677425,0.6619855,0.131201,-0.4714129,0.3610711,1.06744,0.5831441,0.4093158,0.02934683,-0.4696889,-0.7816596,0
39.00648,0.1217578,1.214873,0.1329361,0.01764885,0.1432358,-0.04629,-0.9884479,-0.2088706,1.043833,0.1246536,0.5696335,0.6549785,0.1324984,-0.4785029,0.3561985,1.069563,0.579804,0.4149961,0.03162674,-0.4670463,-0.7801575,0
39.018,0.1208963,1.214404,0.1332542,0.01658348,0.1466405,-0.04766409,-0.9879017,-0.2054067,1.043724,0.1292219,0.570945,0.6473297,0.1348784,-0.4866146,0.3510209,1.071423,0.5763526,0.4216002,0.03436392,-0.4658282,-0.7772236,0
39.02884,0.1200368,1.213998,0.1336114,0.01569686,0.1502595,-0.04879608,-0.9873169,-0.2020302,1.043615,0.1337134,0.5721353,0.6393116,0.1378767,-0.4949061,0.3458824,1.073914,0.5729501,0.4284061,0.03779995,-0.4615222,-0.7759102,0
39.03986,0.1191192,1.21369,0.1339568,0.01524552,0.1544231,-0.04977623,-0.9866325,-0.1987991,1.043253,0.1380585,0.5728551,0.6317172,0.1413727,-0.5027765,0.3407582,1.075756,0.5691558,0.4358037,0.04284948,-0.4567178,-0.7743695,0
39.05137,0.1181236,1.213507,0.1342859,0.01527427,0.159397,-0.05015559,-0.9858214,-0.1954299,1.04293,0.1422127,0.5728815,0.625276,0.1442292,-0.5099359,0.3355261,1.077531,0.5651101,0.4435197,0.04843926,-0.4501399,-0.7735103,0
39.06228,0.1170407,1.213411,0.1346104,0.01532304,0.164651,-0.0502067,-0.9849542,-0.1922113,1.042321,0.1463543,0.5729668,0.6191306,0.1464199,-0.5166698,0.3305812,1.079205,0.5610956,0.4506175,0.05361333,-0.4427476,-0.7733331,0
39.07335,0.1159571,1.213318,0.1348575,0.01548916,0.170547,-0.04960399,-0.9839783,-0.189249,1.041426,0.1501205,0.5722951,0.6146505,0.1474324,-0.522443,0.3257895,1.080903,0.5570543,0.4570383,0.05822954,-0.4345204,-0.7738975,0
39.0843,0.1148371,1.213252,0.1350467,0.01516307,0.1770356,-0.04819956,-0.9829066,-0.1865009,1.040784,0.1540685,0.5708283,0.610788,0.1490505,-0.5280882,0.321157,1.08226,0.5533885,0.4627486,0.06210506,-0.4277158,-0.7739934,0
39.09573,0.1137737,1.213103,0.1351407,0.01460327,0.1832746,-0.04689068,-0.9818342,-0.1840141,1.04009,0.157694,0.5690901,0.6070029,0.1516133,-0.5335705,0.3164626,1.083527,0.5497863,0.4686078,0.06588323,-0.4222626,-0.7731497,0
39.10651,0.1127073,1.212948,0.1352845,0.01401664,0.1896965,-0.04547874,-0.9806888,-0.1814932,1.039702,0.1606377,0.5679264,0.601003,0.1539069,-0.5408952,0.3119487,1.084275,0.5462562,0.474196,0.06924013,-0.4188213,-0.7713189,0
39.11766,0.1116434,1.212785,0.1353329,0.01352909,0.1963813,-0.0444404,-0.9794266,-0.179045,1.039184,0.1641363,0.5673591,0.5942563,0.1557005,-0.5483797,0.3073269,1.085123,0.5426558,0.4796487,0.07304963,-0.4153749,-0.7694575,0
39.12877,0.1104634,1.212656,0.1353862,0.01335915,0.2037396,-0.04305578,-0.9779868,-0.1768587,1.038517,0.1677504,0.5663869,0.5872979,0.1571868,-0.5563987,0.3027756,1.085481,0.5388352,0.4844647,0.07767187,-0.4123279,-0.7676241,0
39.13974,0.1092138,1.212585,0.1354103,0.01353163,0.2116107,-0.04179451,-0.9763663,-0.1748334,1.037991,0.1715126,0.5646148,0.5823836,0.1589526,-0.5628266,0.2982194,1.086049,0.534946,0.4891433,0.08293322,-0.4073383,-0.7667703,0
39.15123,0.1078544,1.212636,0.1353523,0.01419485,0.220063,-0.04041319,-0.9745449,-0.1728878,1.0374,0.1746179,0.5618138,0.5793228,0.1606802,-0.5682714,0.2938094,1.086723,0.5309765,0.493851,0.08811292,-0.4007259,-0.766659,0
39.16212,0.1063565,1.212699,0.1352452,0.01502517,0.2289132,-0.03903186,-0.9725479,-0.1708464,1.036781,0.1777854,0.5592715,0.5759655,0.1619856,-0.5737943,0.2891304,1.087386,0.5270169,0.4995303,0.09352623,-0.3920778,-0.7668098,0
